Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,Daily_Return,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2025-07-25,213.0348358154297,214.38946224202752,212.55672164240056,213.85158759699283,40268800,209.7922050476074,204.59253601074218,68.40617189586183,0.00056135978496763,1
2025-07-28,213.2041778564453,214.00101967144602,212.2180844005514,213.18425263148458,37858000,210.43814239501953,204.6268002319336,69.1975260817,0.0007949030512659494,0
2025-07-29,210.43515014648438,213.96115480223384,209.9869314052821,213.33363944545516,51411700,210.74193725585937,204.62321411132814,46.990543919445244,-0.012987680343794161,0
2025-07-30,208.22393798828125,211.5507362671114,206.89919168476044,211.06266703997414,45512500,210.80319442749024,204.57918914794922,36.266556122009504,-0.010507808019068587,0
2025-07-31,206.74978637695312,209.01080544085684,206.3414028602417,207.66614913739534,80698400,210.5606575012207,204.55508483886717,30.850664059964046,-0.007079645239497334,0
2025-08-01,201.58030700683594,212.7360475386617,200.7037794341265,210.03674932642843,104434500,210.00436553955078,204.46583923339844,19.230590701119453,-0.02500355362250295,1
2025-08-04,202.5464630126953,207.0585613783641,200.88304868853191,203.70186769022786,75109300,209.6756706237793,204.49093994140625,25.298279722658876,0.004792908693340925,0
2025-08-05,202.11814880371094,204.52858421879685,201.36115745633876,202.59624780213056,44155100,209.32257156372071,204.5220166015625,24.362110317242525,-0.0021146466969286237,1
2025-08-06,212.40733337402344,214.52892145014,204.77759854868273,204.81744899810374,108483100,209.42765426635742,204.8801953125,62.66127580101255,0.05090678215297206,1
2025-08-07,219.16053771972656,219.97730473834642,215.7241736307253,218.01508808955717,90224800,209.8071487426758,205.27502868652343,73.01073756095644,0.03179364967503995,1
2025-08-08,228.44371032714844,230.08718413442585,218.3836152444713,219.95737356583322,113854000,210.7130554199219,205.85134216308595,81.25271092447292,0.04235786562676558,0
2025-08-11,226.53909301757812,228.91238364576833,224.12592192869855,227.27701087414155,61806100,211.65022964477538,206.39892639160155,75.77469141272395,-0.00833735937331237,1
2025-08-12,229.00213623046875,230.14890113463383,226.42942796921326,227.36676338645532,55626200,212.68615188598633,206.97784240722658,77.98899794192185,0.010872486422021321,1
2025-08-13,232.6717529296875,234.33703985510917,229.77992501054072,230.4181341091737,69878500,213.8532615661621,207.61321807861327,80.97797005172355,0.01602437758714026,0
2025-08-14,232.12330627441406,234.4567012802976,230.19875827485632,233.39969406647393,51916300,214.99992141723632,208.20634887695311,79.12504599740342,-0.0023571690519698096,0
2025-08-15,230.93666076660156,233.61907447658757,228.69300821277216,233.3398655982593,56038700,216.02947921752929,208.7847106933594,74.84928982219172,-0.005112134265439328,0
2025-08-18,230.23863220214844,232.46233685580373,229.46083388892833,231.04634466466607,37476200,216.95939178466796,209.3927392578125,72.20113670022363,-0.0030225974608621975,0
2025-08-19,229.90956115722656,232.2130419457167,228.70298322789472,230.62753117126795,39402600,217.77723083496093,209.92864654541015,70.83785626800383,-0.0014292607707683258,0
2025-08-20,225.3723907470703,229.81981519856654,225.13307755654054,229.33119207499826,42263900,218.38066177368165,210.42301544189453,54.47434468401642,-0.019734587754066668,0
2025-08-21,224.26551818847656,225.88095827873425,223.14868274098328,225.63166356522294,30621200,218.94817199707032,210.87094299316405,51.14848222023497,-0.004911305040181113,1
2025-08-22,227.11746215820312,228.44371192910324,224.77410085849388,225.53195134940427,42477800,219.65230331420898,211.45340209960938,58.65336212140822,0.01271681885277487,0
2025-08-25,226.5191650390625,228.65312729963858,225.59178073979155,225.84107546750252,30983100,220.31805267333985,212.01552825927735,56.5504291990169,-0.0026343069945183872,1
2025-08-26,228.6630859375,228.84258604761433,224.05612439304167,226.22996704217394,54575100,221.2294494628906,212.67531555175782,62.159929751673296,0.00946463359101557,1
2025-08-27,229.83978271484375,230.24861452224957,227.61606269083353,227.96508141122786,31259500,222.31024169921875,213.31939270019532,65.01991186383034,0.005145984855926322,1
2025-08-28,231.90391540527344,232.7515235304584,228.692998228932,230.16883391080088,38074700,223.56794815063478,214.06013275146483,69.66112775643633,0.008980745918084176,0
2025-08-29,231.485107421875,232.7216147258446,230.71727541448905,231.85405874294378,39418400,225.0631881713867,214.77377075195312,67.56246992754882,-0.001805954775134011,0
2025-09-02,229.07192993164062,230.19874691737337,226.3296880547272,228.60325464814514,44075600,226.38946151733398,215.35109436035157,56.28815051874438,-0.010424763463666054,1
2025-09-03,237.79725646972656,238.17618932549604,233.69885053091846,236.5408165177042,66427800,228.17341690063478,216.09296447753906,74.2293267255838,0.03808989840304622,1
2025-09-04,239.10353088378906,239.22318747047024,236.07211403385233,237.7772812570227,47549400,229.50822677612305,216.8848648071289,75.93552228708697,0.005493227438596593,0
2025-09-05,239.01380920410156,240.63921565449175,237.8171975861315,239.3229322237051,54870400,230.5008903503418,217.6498699951172,75.53916567416468,-0.0003752419688486386,0
2025-09-08,237.20892333984375,239.47250850410185,235.6732593017711,238.62491556233425,48999500,230.93915100097655,218.38993347167968,67.37620130843284,-0.007551387387481734,0
2025-09-09,233.6888885498047,238.10638391026913,232.70167593051625,236.33140663047269,66313900,231.2966407775879,219.05800262451172,54.196829333144954,-0.01483938605882873,0
2025-09-10,226.1501922607422,231.76431424305812,225.31256565050364,231.53496736029473,83440800,231.15404357910157,219.4938214111328,36.536128924934346,-0.03225954103271722,1
2025-09-11,229.38107299804688,229.7998863317909,226.01060327291316,226.23996538709508,50208600,230.98950958251953,219.94146697998048,45.343537604371996,0.01428643816309294,1
2025-09-12,233.40968322753906,233.84842918261825,228.373926506362,228.57335925244223,55824200,231.05382843017577,220.37765014648437,54.44026202742294,0.017562958341931223,1
2025-09-15,236.03224182128906,237.5180438551372,234.36695488957946,236.33139853346725,42699500,231.30860748291016,220.84417205810547,59.50298732364516,0.01123586030144863,1
2025-09-16,237.4781494140625,240.53949594661788,235.65332541334,236.51088466190768,63421100,231.67058334350585,221.4113278198242,62.1767636692214,0.006125890181851501,1
2025-09-17,238.3157958984375,239.42266510979977,237.05934071942244,238.2958480596019,46508000,232.0908950805664,221.99404113769532,63.77548513177574,0.003527257082143187,0
2025-09-18,237.20892333984375,240.51954939992544,235.98238232851827,239.29302360434258,44249600,232.68272171020507,222.5321060180664,59.91422699285637,-0.004644562289381149,1
2025-09-19,244.8074188232422,245.60516498271895,239.53234916144805,240.5494606794321,163741300,233.70981674194337,223.19684143066405,72.90716595772378,0.032032924294809195,1
2025-09-22,255.35755920410156,255.9160073848096,247.42002368458668,247.5995237986898,105517400,235.12182159423827,224.09748107910156,82.16723686229436,0.04309567263758818,0
2025-09-23,253.7122344970703,256.6140289111009,252.86464151383097,255.15815615601056,60275200,236.48147506713866,225.0158135986328,77.40645439281646,-0.006443219116596399,0
2025-09-24,251.59820556640625,255.01853710208397,250.33178410429736,254.49999981420794,42303700,237.62823104858398,225.88210388183595,71.28330706535554,-0.008332388601025364,1
2025-09-25,256.14532470703125,256.4444966190252,250.99989343760635,252.49566170312627,55202100,238.94350814819336,226.81841918945312,75.99586686920736,0.018072939472633998,0
2025-09-26,254.7393341064453,256.8732963908738,253.06406560531616,253.38317016390945,46076300,240.08527908325195,227.72940368652343,71.7925162667047,-0.005489034797703463,0
2025-09-29,253.7122344970703,254.28063380560434,252.29624220529692,253.8418726304012,40127700,241.1966354370117,228.59673828125,68.59455401493118,-0.004031963155504692,1
2025-09-30,253.9116668701172,255.1980209495745,252.39595068950493,254.1410137555297,37704300,242.43862228393556,229.44216400146485,68.90487947080146,0.0007860573749713939,1
2025-10-01,254.72933959960938,258.0599285933123,254.21080232618834,254.32049261064776,48713900,243.28522644042968,230.26569519042968,70.2935369778878,0.0032203038937570483,1
2025-10-02,256.40460205078125,257.45162766856953,253.43299812845933,255.85613542550084,42630200,244.1502799987793,231.1277117919922,73.13026401781326,0.006576637201686664,1
2025-10-03,257.2920837402344,258.5086431914624,253.23357360959045,253.9515436206674,49155600,245.06419372558594,232.01524719238282,74.6121570607133,0.0034612549164674267,0
2025-10-06,255.9658660888672,258.339156849437,254.33049322602108,257.262186546101,44664100,246.0020408630371,232.87386779785157,68.1330575797005,-0.00515452178741016,0
2025-10-07,255.75645446777344,256.6738420114173,254.70939836699205,256.0855101139428,31955800,247.10541915893555,233.72491333007812,67.07190081134857,-0.0008181232298413166,1
2025-10-08,257.33197021484375,257.7906639625656,255.3874592951906,255.7963062732735,36496900,248.6645080566406,234.6628497314453,70.9936882883311,0.0061602189096221505,0
2025-10-09,253.32330322265625,257.27213808351553,252.42584836214985,257.08267167133846,38322000,249.8616195678711,235.56483703613281,52.601272283827555,-0.015577803989301087,0
2025-10-10,244.57806396484375,255.6567217403356,243.3116425485481,254.2207817432353,61999100,250.42003860473633,236.32140258789062,31.838328626472318,-0.03452204809648307,1
2025-10-13,246.96133422851562,248.98560621270488,244.86725241658198,248.67648318296307,38142900,250.96649322509765,237.22902313232422,39.364423568235345,0.009744415443628807,1
2025-10-14,247.07101440429688,248.14796941642882,244.00966795095763,245.90431694508948,35478000,251.44613647460938,238.11951416015626,39.71786773409568,0.0004441188177246591,1
2025-10-15,248.63658142089844,251.10959602979932,246.77186176083558,248.78616738422895,33893600,251.96217575073243,239.0498828125,44.99820432477781,0.006336506208048043,0
2025-10-16,246.7519073486328,248.33741809379524,244.43846029169785,247.54965348458146,39777000,252.43932495117187,239.7367742919922,40.117130637896196,-0.007580035333075941,1
2025-10-17,251.5782470703125,252.66518358811555,246.57242016484557,247.3203043073955,49147000,252.7778663635254,240.3851284790039,54.65191699475398,0.01955948293789933,1
2025-10-20,261.50018310546875,263.63416054313814,254.90884523128253,255.168106265739,90483000,253.08499755859376,241.04625793457032,71.22123528382906,0.039438767662544505,1
2025-10-21,262.0286865234375,264.5415968076956,261.0913359303388,261.141213133835,46695900,253.5008201599121,241.7560498046875,71.85331555649348,0.002021044160246621,0
