Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,Daily_Return,Target
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,,,
Date,,,,,,,,,,
2021-11-11,319.6427001953125,320.9311520712927,317.7965715810098,318.5080972611384,16849800,310.0759582519531,294.4618896484375,63.55386935650892,0.004927323986039678,1
2021-11-12,323.76776123046875,324.25815300827657,320.95047337818704,321.0754775053688,23831000,311.638932800293,295.1459259033203,70.9653498177831,0.012905225217518579,0
2021-11-15,323.1427001953125,324.88307418193443,321.18116285112575,324.5561561818509,16723000,313.02257843017577,295.8176525878906,68.52884698875391,-0.001930584542391478,1
2021-11-16,326.45050048828125,327.5658837322842,322.60436351324904,322.7678079022179,20886800,314.52642211914065,296.57399780273437,73.9831581503816,0.010236345400869151,1
2021-11-17,326.671875,329.62919118101644,325.5929916837979,326.498489337903,19053400,316.08075561523435,297.3341925048828,74.32675116639967,0.0006781258150549974,1
2021-11-18,328.7430725097656,329.87978087178396,324.74541145445266,325.7664999341988,22463500,317.57759246826174,298.19273193359373,77.53028374288878,0.006340299451140785,1
2021-11-19,330.5154724121094,332.4324456190178,329.63890158471446,330.06275288893943,21963400,319.23997650146487,299.116337890625,79.99504067181039,0.005391444111088051,0
2021-11-22,327.3558654785156,336.8346949958714,327.0861445993955,331.9700474366429,31031100,320.793896484375,299.95213623046874,65.2685374577913,-0.009559633957632485,0
2021-11-23,325.2848205566406,326.9898682292672,321.31605752223925,324.6779411746802,30427600,322.149072265625,300.6926678466797,57.2916692530394,-0.006326585652734917,1
2021-11-24,325.50640869140625,325.74723199137054,321.6532358919778,323.93623607205905,21661300,322.88744659423827,301.34090087890627,57.926477123634484,0.0006812126504593952,0
2021-11-26,317.5785217285156,325.5256912943584,316.07578656240105,322.0771142842693,24217200,323.17269439697264,301.82288452148435,35.898806633151864,-0.024355548005220995,1
2021-11-29,324.27337646484375,326.585274135935,322.4527383080336,322.64540869619697,28563500,323.44317321777345,302.54164794921877,53.22889276417198,0.021080943068471303,0
2021-11-30,318.4550476074219,325.38112702645924,316.9137728395476,323.01143434180807,42885600,323.5309005737305,303.25116088867185,41.87603548174526,-0.01794266591001703,0
2021-12-01,317.96380615234375,326.82611534101443,317.29916089070014,322.82845444512645,33337600,323.4133026123047,303.94123474121096,41.02364874676634,-0.0015425770725534527,0
2021-12-02,317.39544677734375,321.24861933110265,315.7674790215907,318.17571186769004,30766000,323.22545623779297,304.5472473144531,39.93837951980728,-0.0017874970798648082,0
2021-12-03,311.1532897949219,320.48760157043654,306.3560799414712,319.8036423557392,41779300,322.6081970214844,305.00957092285154,29.910891940743227,-0.019666813263395144,1
2021-12-06,314.21661376953125,315.43037261838606,307.51210127524547,312.05884639145665,30032600,322.1623733520508,305.5371997070313,38.63513270985681,0.009845063751787286,1
2021-12-07,322.6260986328125,323.4737717636202,317.9830194018074,319.4664988261164,31021900,322.0923095703125,306.33263305664065,55.98803835168668,0.026763336166079954,1
2021-12-08,322.67431640625,323.18486061373886,318.657370926668,323.0018325584716,24761000,322.0746566772461,307.333837890625,56.070224203028694,0.0001494540387210197,0
2021-12-09,320.87286376953125,324.1384113416441,319.92882616536804,322.1347750888197,22214200,322.2145278930664,308.28978271484374,51.892902716940206,-0.005582882011751722,1
2021-12-10,329.9664611816406,330.4095678226741,322.5009388766094,322.6839669365227,38095700,322.7307159423828,309.46759765625,66.451031592616,0.028340188401350552,0
2021-12-13,326.94158935546875,331.17045910286095,326.6333285862674,328.17460303490924,28899400,322.8894073486328,310.44683959960935,59.535985006832696,-0.009167209950185606,0
2021-12-14,316.2876281738281,322.3563918673137,312.2128880966609,320.98850283752,44438700,322.5466537475586,311.32819580078126,41.84107790133702,-0.03258674187840038,1
2021-12-15,322.3659973144531,322.886183766917,312.58857922136355,316.54769934976275,35381100,322.34242858886716,312.2224639892578,51.35813783866321,0.01921785298944534,0
2021-12-16,312.9739074707031,324.39857838163,311.1629118249928,323.3871030361662,35034800,321.6575302124023,312.84523803710937,39.75860151294178,-0.029134865097414253,0
2021-12-17,311.9143371582031,312.9932502732076,305.6047782395522,309.1015373797269,47750300,320.8160934448242,313.413359375,38.623084196407596,-0.0033854908898409697,0
2021-12-20,308.1671142578125,310.9510161666708,305.9130118209808,308.3019600117902,28326500,319.69867553710935,313.90653625488284,34.59163323056306,-0.012013628275413413,1
2021-12-21,315.2761535644531,315.70000480849893,308.0610694765146,311.42298181666746,24740600,319.0946899414063,314.5538171386719,46.75702364371036,0.02306877982020228,1
2021-12-22,320.9692687988281,321.3641930953662,313.7927235316347,316.2491091479911,24831500,318.8789123535156,315.34092102050784,54.565487189419564,0.01805755103901685,1
2021-12-23,322.4045715332031,324.04218156998655,320.5165252794348,320.5357805584728,19617800,318.7238204956055,316.09076904296876,56.42451930772507,0.00447177619136685,1
2021-12-27,329.87969970703125,329.90859732114507,323.1173640307042,323.146261644818,19947000,319.33887939453126,316.86627502441405,65.02434918909833,0.02318555266843747,0
2021-12-28,328.7237243652344,331.1897520042874,327.82786896299206,330.55397511958915,15661500,319.56139678955077,317.5905841064453,62.8124209195274,-0.0035042330365387953,1
2021-12-29,329.3981018066406,331.6618171734092,327.2114075590468,328.771937746174,15042000,320.1085494995117,318.269150390625,63.644880156200024,0.0020515021929385924,0
2021-12-30,326.8646240234375,330.5347684082041,326.38297747008363,329.3595496421258,15994500,320.55359039306643,318.87897033691405,58.01537588587317,-0.0076912337056826985,0
2021-12-31,323.97479248046875,326.90318279060705,323.5220434776535,326.0844070470572,18000800,320.88255767822267,319.44676208496094,51.9657662839915,-0.00884106547657948,0
2022-01-03,322.46240234375,325.5931052791262,317.67483390975656,323.04038414975616,28865100,321.44801330566406,319.91988342285157,48.887399321507246,-0.004668233985549719,0
2022-01-04,316.9330749511719,322.89586164300437,314.1491437576021,322.5394184991603,32674300,321.5838363647461,320.31318908691406,39.11317142484589,-0.017147200270138052,0
2022-01-05,304.76666259765625,314.1009746877151,304.3813512536725,313.89866197929246,40054300,320.6908645629883,320.48297302246095,25.94395687299432,-0.03838795416158458,0
2022-01-06,302.3584289550781,307.0015085378214,300.05614444176234,301.6552144415301,39646100,319.67507019042966,320.5665155029297,24.091355141379267,-0.007901893278128624,1
2022-01-07,302.5125427246094,304.88223527940386,298.70752360593445,302.6184908441429,32720000,318.7570541381836,320.40198791503906,24.489502568802877,0.0005097055506733117,1
2022-01-10,302.7341003417969,303.16759397911807,293.50576573261736,298.1295606763108,44289500,317.3954360961914,320.2191986083984,25.140817307677324,0.0007323915074464171,1
2022-01-11,303.4180908203125,304.9882339809429,298.5149321522782,301.8768158812795,29386800,316.2192611694336,319.9102844238281,27.372318047376055,0.0022593770498380294,1
2022-01-12,306.5873107910156,311.5386518627093,305.4409895513784,307.9359447652065,34372200,315.73424530029297,319.7080206298828,37.3558201989015,0.01044505936391249,0
2022-01-13,293.6116943359375,309.10146222236773,292.8410716956861,308.7065085650938,45366000,314.29653015136716,319.1739392089844,22.648291562372265,-0.042322744609358365,1
2022-01-14,298.8134765625,299.4107134713591,292.60022544835357,293.08187190999695,39846400,313.58850860595703,318.7271612548828,34.56516927863014,0.017716536251484838,0
2022-01-18,291.5406799316406,298.4282204045511,290.6640795954702,292.9085692050015,42333200,312.56982574462893,318.08800537109374,27.68455384174024,-0.024338917757406375,1
2022-01-19,292.1957092285156,302.3873676008085,291.58885921501854,295.0470782257124,45933900,311.77125549316406,317.4692578125,29.15021745734208,0.00224678524118338,0
2022-01-20,290.5292663574219,300.21035230338873,290.0861596688608,297.72506851398765,35380700,310.5339111328125,316.7992956542969,27.513311554760392,-0.005703173655402627,0
2022-01-21,285.1636657714844,292.94706137271686,284.7590697196657,291.5792015826187,57984400,308.74363098144534,316.042021484375,22.764220312022033,-0.018468365177835455,1
2022-01-24,285.4911804199219,286.20400792942536,265.9170569502406,281.4742645277423,85731500,306.89796142578126,315.3903363037109,23.691901129413566,0.0011485146522838274,0
2022-01-25,277.9004211425781,284.1618263856482,274.70231034504417,280.81919810306823,72848600,304.2989974975586,314.55549072265626,17.932038752385978,-0.02658841953078439,1
2022-01-26,285.81866455078125,297.1758975203426,282.2737532824066,296.68460867157836,90428900,302.15374450683595,313.7965087890625,36.51036420640441,0.028493096108482163,1
2022-01-27,288.83380126953125,296.019959606394,286.9939079100606,291.55029488282537,53481300,300.12552947998046,313.1103308105469,42.25392787011002,0.010549124646876518,1
2022-01-28,296.9446716308594,297.15659723966525,283.64159935308487,289.20943100549425,49743700,298.62953186035156,312.52021423339846,54.91382901209874,0.02808144450434069,1
2022-01-31,299.5649108886719,300.91351540352434,295.124114232146,297.6094269927924,46444500,297.4090377807617,311.9780749511719,58.31993131054652,0.008823998233144836,0
2022-02-01,297.4263916015625,299.2277450230752,293.9296328904505,299.01581936187534,40950400,296.15723724365233,311.3517413330078,54.44642863300067,-0.007138750933029403,1
2022-02-02,301.9538269042969,303.55289687211734,297.5419577332225,298.26442751039235,36636000,295.4082748413086,310.78050842285154,60.80556644954462,0.015222036209884937,0
2022-02-03,290.1920166015625,299.80569133626227,288.9493603987936,298.12954152402045,43730000,294.6795425415039,310.0372314453125,42.86755361491741,-0.038952347195991166,1
2022-02-04,294.7098083496094,297.4648117101232,288.9589490256891,289.1901298958402,35096500,294.29711151123047,309.42573120117186,49.473703216082086,0.015568284065684113,0
2022-02-07,289.9030456542969,296.54011926462067,288.8915703465275,294.93143638637616,28533300,293.66663665771483,308.7136639404297,43.32382200165999,-0.01631015513949341,1
2022-02-08,293.3804931640625,294.3437860965417,288.9397268560699,290.1919959093459,32421200,293.19895629882814,308.2297033691406,48.65192134489356,0.011995208611614183,1
2022-02-09,299.78643798828125,300.4800101974915,296.10668068130565,298.4956287595179,31284700,293.0173736572266,307.7399645996094,57.2035694783169,0.021834937814479982,0
2022-02-10,291.2805480957031,297.7731336434456,289.6622228774468,292.8796180366124,45386200,292.2520355224609,307.196474609375,45.574776427931916,-0.02837316440882698,0
2022-02-11,284.2100524902344,293.1205151712114,283.420144959361,292.06088670264677,39175600,291.7819534301758,306.52139953613283,38.138534361551244,-0.024273833771919717,0
2022-02-14,284.1714782714844,285.8668836168061,280.65546416556623,282.9866171180097,36359500,291.049853515625,305.85692016601564,38.09940143628592,-0.0001357243292839927,1
2022-02-15,289.4406433105469,289.7585170595813,286.11727076561556,288.9975367703456,27058300,290.9448516845703,305.42266723632815,46.71654384870825,0.018542202303739153,0
2022-02-16,289.1029052734375,290.42534122866067,283.4849385751259,288.01212832988404,29982100,290.7902114868164,304.92039306640623,46.240467378691726,-0.0011668645883536888,0
2022-02-17,280.6372375488281,286.4964934172606,279.93256909754444,286.071765783357,32461600,290.29561004638674,304.08061584472654,35.7141683493285,-0.029282541165065235,0
2022-02-18,277.9344482421875,283.65858009488875,276.3706915634675,282.87670175552876,34264000,289.93414916992185,303.1858184814453,32.95092003617772,-0.00963090048294235,0
2022-02-22,277.7317810058594,281.4191765053362,274.6235623555302,275.10620482012695,41736100,289.5461791992187,302.3229968261719,32.73180680098986,-0.0007291907772134509,0
2022-02-23,270.5403747558594,281.5736029979626,270.37629282765295,280.10635117029534,37811200,289.1781768798828,301.13447509765626,25.727351974150963,-0.02589335013787375,1
2022-02-24,284.36328125,284.9135007247491,262.094151059809,263.0498031628359,56989700,289.10540771484375,300.28290893554686,49.63237948025657,0.05109369167768274,1
2022-02-25,286.9889221191406,287.29782043336456,281.525404701234,284.89426986554474,32546700,289.0131637573242,299.69693481445313,52.95126413450477,0.009233403333928525,1
2022-02-28,288.4175109863281,288.7553666251348,282.8285026347826,284.0930236175549,34627500,288.58680572509763,299.0179650878906,54.820243287288804,0.004977853697762047,0
2022-03-01,284.7107849121094,289.5565043668673,282.00796959435814,286.1104303022666,31217800,287.8440994262695,298.45270263671875,48.9934973900281,-0.01285194529812883,1
2022-03-02,289.76885986328125,291.00442328606925,283.504170648304,285.10651756719705,31873000,287.46122283935546,298.0097930908203,56.30576294829444,0.017765659817675417,0
2022-03-03,285.6471252441406,292.60682123875046,283.84201770674827,292.37516228556973,27314500,286.64588775634763,297.55939331054685,49.617627284359706,-0.014224215193742173,0
2022-03-04,279.79742431640625,285.3960935577323,277.20083543278474,284.0736581596549,32356500,286.1261581420898,296.8498187255859,41.53787501584786,-0.020478767019743938,0
2022-03-07,269.22760009765625,279.6333695655803,268.8607871426468,278.5136356085561,43157200,284.8520477294922,295.8149853515625,31.00990757338758,-0.03777670307213843,0
2022-03-08,266.27386474609375,274.10231170934804,260.6269417825075,268.1561527618495,48159500,283.670588684082,294.6923712158203,28.667104374197848,-0.010971146162173206,1
2022-03-09,278.4847412109375,279.54656067391153,271.0327393319232,273.6004011394195,35204500,282.9258010864258,293.66447204589844,47.56392293429592,0.045858336402964106,0
2022-03-10,275.6756896972656,276.6506367973392,270.83960329634476,273.194900626514,30628000,281.720263671875,292.60351135253904,44.43910367341564,-0.010086913564661626,0
2022-03-11,270.3473815917969,279.4596745025475,269.72958504143236,277.9634650523489,27209300,280.67360534667966,291.4224969482422,38.85254638660613,-0.019328175477932197,0
2022-03-14,266.8434143066406,275.4923605188957,266.2449422604004,270.6080202895737,30660700,279.8052734375,290.2220727539063,35.46918210803024,-0.012960981033087848,1
2022-03-15,277.18157958984375,277.8283334961411,269.0538964529326,270.6176534268287,34245100,279.45577850341795,289.28620849609376,50.225225104320145,0.038742441180591,1
2022-03-16,284.17022705078125,284.343971257443,273.36868699762886,279.07349465678493,37826300,279.1922576904297,288.5203649902344,57.759321855999055,0.025213246389889532,1
2022-03-17,284.9714050292969,285.3478508163391,279.32448255840876,283.1084122705425,30816600,278.98568267822264,287.8811315917969,58.58846028389906,0.0028193593214551615,1
2022-03-18,290.0005187988281,290.5507382302181,282.5678431701578,285.1161798417101,43390600,279.45384674072267,287.5858087158203,63.743088346576585,0.017647783885594404,0
2022-03-21,288.774658203125,289.72064808863075,284.66253476098274,288.5140418634162,28351200,279.99585723876953,287.31413330078124,61.58701926193253,-0.004227097940309177,1
2022-03-22,293.5045166015625,294.4118867402999,288.39815136686497,289.3923936093338,27599700,280.7844940185547,287.1339727783203,66.6144195252124,0.01637906327331007,0
2022-03-23,289.0931701660156,292.7033557846491,287.3846264690427,290.0777796338965,25715400,281.7121337890625,286.8611541748047,58.39050447436128,-0.015029909885630022,1
2022-03-24,293.54315185546875,293.6396862396896,287.96380616213776,288.7553468713274,24484500,282.17112731933594,286.6636553955078,63.618402395995794,0.015392898029717106,0
2022-03-25,293.1377258300781,294.8945515047454,288.9001402281707,294.6339351738191,22566500,282.4785675048828,286.39466369628906,62.789086254885596,-0.0013811462567869803,1
2022-03-28,299.9140930175781,300.0105979612611,293.76520217210094,293.76520217210094,29578200,283.0533966064453,286.52071166992187,70.26464558250683,0.02311666698072168,1
2022-03-29,304.4604187011719,304.856188921474,298.32119333741633,303.0124918036439,30393400,284.04087829589844,286.63365051269534,74.26667903525707,0.015158759756338958,0
2022-03-30,302.9642333984375,304.98170428864984,300.7633855218109,302.86772849763537,28163600,284.7006469726563,286.86212158203125,70.65567960058256,-0.004914219421746524,0
2022-03-31,297.60699462890625,304.19990720218783,297.20159145457893,303.0029338565664,33422100,285.2986404418945,286.97034729003906,58.83658068226683,-0.01768274330417674,1
2022-04-01,298.6784973144531,299.36384141537167,294.93318680550044,298.630215389613,27110500,286.24269409179686,287.1333319091797,60.36660635398001,0.0036003948323961588,1
2022-04-04,304.0357666015625,304.17089116064096,298.9583589270999,299.3251718788428,24289600,287.9831024169922,287.5107739257812,67.36461049289198,0.017936575064086968,0
2022-04-05,300.087890625,303.93936944075494,299.11294307187154,302.3949071110785,23156700,289.6738037109375,287.80270812988283,58.57106551362143,-0.012984906416409148,0
2022-04-06,289.1029052734375,296.34254396976735,286.40975143011656,294.59538018770627,40110400,290.2047119140625,288.0267578125,41.273432948346766,-0.03660589345569332,1
2022-04-07,290.907958984375,293.1088077819277,286.0622385020708,286.3614745193312,31411200,290.966325378418,288.12854370117185,44.387408714351395,0.006243637396968538,0
2022-04-08,286.6606140136719,290.6665398433151,285.99456517806084,290.01015328183416,24361900,291.78198699951173,288.0850799560547,38.801380723071624,-0.014600305146450943,0
2022-04-11,275.3572082519531,282.452029428348,275.10622472559214,281.6605181173394,34569300,292.20767669677736,287.65333068847656,27.98632291836155,-0.039431317764426654,0
2022-04-12,272.2682800292969,280.64694661427023,270.7527755355778,279.1990191393396,30966700,291.96201171875,287.1073980712891,25.725378701518736,-0.011217894901919045,1
2022-04-13,277.6352233886719,278.5618885948695,271.5346160767129,272.914995798149,21907200,291.63526153564453,286.7115747070313,36.07822844880099,0.01971196703045064,0
2022-04-14,270.1156921386719,278.30131965119733,269.62341681375074,278.08895577007974,28221600,290.8924758911133,286.07481201171873,29.443532292351065,-0.027084212003867902,1
2022-04-18,270.7817077636719,272.65436281401867,268.67739376545774,269.2276132247998,20778000,289.9315353393555,285.6866058349609,30.74510333032147,0.00246566802441861,1
2022-04-19,275.3957824707031,276.2356051160154,268.7449845312876,269.6813121043786,22297700,289.26259155273436,285.3003253173828,39.64513298820914,0.017039831623553603,1
2022-04-20,276.41900634765625,279.64308426283594,275.46338359699905,279.35348107967593,22906700,288.40831604003904,285.03064453125,41.56661346286713,0.0037154667648622297,0
2022-04-21,271.0616760253906,283.11807613900845,270.33771228198214,278.56192980216474,29454600,287.5067413330078,284.5842681884766,34.861638774093095,-0.019381193764685056,0
2022-04-22,264.5170593261719,273.3687361378023,263.8896299394481,271.90148401826906,29405800,286.055436706543,283.8788806152344,28.403491715504487,-0.02414438217598014,1
2022-04-25,270.9747619628906,271.35120773294403,261.37016600391445,263.80270265842034,35678900,284.9472885131836,283.47276489257814,40.87391009981053,0.02441318020534866,0
2022-04-26,260.8393249511719,268.6967298664818,260.62696106383044,267.86659887115906,46518400,282.9935501098633,283.0053503417969,31.072685967793632,-0.03740361994711072,1
2022-04-27,273.38800048828125,280.86895873505813,269.4689460085579,272.30688607431046,63477700,281.43992919921874,282.7896807861328,48.659812966016226,0.048108833050608535,1
2022-04-28,279.5754699707031,280.87861047579827,271.68907938541145,275.2896026631033,33646600,280.270491027832,282.5923773193359,55.167930897096554,0.0226325569204604,0
2022-04-29,267.8858947753906,279.81683323611406,266.9013146355611,278.59090237715037,37073900,278.78443603515626,282.168037109375,43.223801635107066,-0.04181187711689249,1
2022-05-02,274.5946044921875,275.0482895864189,266.63100384066234,268.06926895596354,35151100,277.58024139404296,282.0471844482422,50.3430768699933,0.025043161464032293,0
2022-05-03,271.9980163574219,274.26644208441866,270.4245970349058,274.10233066665234,25978600,275.9783538818359,281.9284558105469,47.673406544666975,-0.009456078496398512,1
2022-05-04,279.913330078125,280.7820806094394,267.1233049625317,272.77986042090856,33599300,274.96962585449216,281.9720867919922,55.89919229547693,0.02910063031600174,0
2022-05-05,267.7217712402344,276.40933528615983,264.816254282709,275.6274568786791,43260400,273.900569152832,281.9157147216797,43.69243755988959,-0.0435547633065132,0
2022-05-06,265.1927185058594,269.5557954403699,261.85281170163194,265.2699283325795,37780300,272.61480712890625,281.53230346679686,41.52213199732175,-0.00944657105269786,0
2022-05-09,255.39512634277344,262.90504346434847,254.17888711238737,260.68489945201344,47726000,271.0515327453613,280.90042755126956,33.97782200171052,-0.03694517790038587,1
2022-05-10,260.144287109375,264.24674803781596,255.86808196451094,262.25826345033016,39336400,270.29088668823243,280.3349630737305,40.06817931239249,0.01859534610001745,0
2022-05-11,251.50498962402344,261.939717895706,250.29838339965534,256.45690628213566,48975900,269.2527221679687,279.67084716796876,33.568469964464285,-0.03320963754902395,0
2022-05-12,246.48553466796875,250.85827461107095,241.3405637664361,248.74429806988636,51033800,267.6952377319336,278.8051806640625,30.27602022684438,-0.019957675446353185,1
2022-05-13,252.05519104003906,253.90855102922657,246.4855077130794,248.4160775334941,34925100,266.79221267700194,278.13334197998046,38.05485628897143,0.02259628087130139,1
2022-05-16,252.42201232910156,256.59205034843524,246.9005812826205,250.9354652701601,32550900,265.8742279052734,277.58583374023436,38.57562779634697,0.00145532130304038,1
2022-05-17,257.5573425292969,259.0149028011125,253.34868474571135,256.87196899135023,28828800,264.9823059082031,277.3524285888672,45.919757352050006,0.020344224946198475,0
2022-05-18,245.83084106445312,255.04176140596195,244.56337491481253,254.4612355715473,31356000,263.452897644043,276.94356811523437,34.91925404770569,-0.0455296725369414,0
2022-05-19,244.9213409423828,249.30427969315693,243.70225448849024,245.65666082139012,32692300,262.14588088989257,276.2723001098633,34.186348691504506,-0.0036996990212138092,0
2022-05-20,244.36013793945312,250.14599604692944,238.4388405626674,248.88818540090523,39199300,261.13803482055664,275.645989074707,33.683011544218715,-0.0022913601598388844,1
