Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2023-11-29,371.6294250488281,376.97553440384473,370.24629493974936,376.44584793002184,28963400
2023-11-30,371.688232421875,372.8457352264803,368.31379412619617,371.27622416915216,30554400
2023-12-01,367.3721618652344,370.9525899274523,364.23313921740737,369.579278745005,33040500
2023-12-04,362.1044921875,362.47722453595185,355.9834013927852,362.0652461744231,32063300
2023-12-05,365.4200134277344,365.96933781680315,358.6515286841893,359.4657262173714,23065000
2023-12-06,361.77093505859375,367.04840106048385,361.0156214613024,366.4206145498899,21182100
2023-12-07,363.8799743652344,364.3704447283438,359.3382140130918,361.21181439248187,23118900
2023-12-08,367.09747314453125,367.3230703614092,361.2118285564288,362.1633422956095,20154400
2023-12-11,364.2232971191406,364.51759731266617,359.12242306000167,361.4570668899954,27708800
2023-12-12,367.24462890625,367.28387492110465,363.3993277208236,363.78190900979564,24838300
2023-12-13,367.23480224609375,370.4424978188213,363.70340938140794,368.8533485777596,30955500
2023-12-14,358.9556884765625,366.6364723191659,357.1900068696794,366.19503694947514,43277500
2023-12-15,363.6642150878906,365.30236955673547,359.2990162951195,359.8581597688427,78502300
2023-12-18,365.5475769042969,365.89091216563435,361.65324079721444,362.4085843593443,21802900
2023-12-19,366.1459045410156,366.1459045410156,362.79107445668245,364.4096204886958,20603700
2023-12-20,363.5562438964844,368.8631367699809,363.46796282422974,367.8527690284867,26316700
2023-12-21,366.4206237792969,367.2740374598463,362.98733108269056,365.45929104730993,17708000
2023-12-22,367.4407958984375,368.02936637236263,365.60644137118885,366.55795515551875,17107500
2023-12-26,367.5192565917969,369.7558002532684,366.38136175547834,367.8527728468658,12673100
2023-12-27,366.9405517578125,367.91167362196546,365.7045567045712,366.56778944423564,14905400
2023-12-28,368.12750244140625,369.28500552722875,367.02885341513803,368.2157835307377,14327000
2023-12-29,368.8730163574219,369.9716653516636,366.3618101031722,368.8337703402161,18730800
2024-01-02,363.801513671875,368.7356447522221,359.7796503608471,366.73451711634624,25258600
2024-01-03,363.53668212890625,366.1459883616317,361.4865193608946,361.9769897820248,23083500
2024-01-04,360.9273376464844,365.9889954484458,360.1720240549271,363.6053166389914,20901500
2024-01-05,360.7409362792969,364.96878822939505,359.5147604251864,361.9376851103461,21004600
2024-01-08,367.5486755371094,368.04896487668356,361.9769395114855,362.26139076236115,23134000
2024-01-09,368.6277160644531,368.8238862439724,364.11538283242464,364.9197613954772,20830000
2024-01-10,375.4747009277344,376.84804200266086,369.1476507008414,369.1966857666869,25514200
2024-01-11,377.29925537109375,383.2339350900792,373.1302570741052,378.64313944413783,27850800
2024-01-12,381.0660400390625,381.27202920676456,377.31883933016337,378.1428259369064,21661200
2024-01-16,382.83172607421875,386.5200727807335,380.2322391394401,386.1571295021332,27202300
2024-01-17,382.0470275878906,382.6748141545887,377.4758397118604,380.5854353256014,22234100
2024-01-18,386.3631286621094,386.48083676243556,382.68460084723523,384.2541120354354,23392100
2024-01-19,391.07159423828125,391.07159423828125,386.00011826738057,388.2170535578931,29331100
2024-01-22,388.9528503417969,392.9845027036078,386.0884900033909,392.39593223013395,27016900
2024-01-23,391.29730224609375,391.7681646348443,386.42202498468174,388.2073445307626,20525900
2024-01-24,394.88751220703125,397.89900754206303,392.8177415608544,393.88696340305137,24867000
2024-01-25,397.1534729003906,399.25270045475327,394.858075159448,396.6139674673759,21021200
2024-01-26,396.2314147949219,398.4287425690661,394.7600035777077,396.6630311468464,17803300
2024-01-29,401.91107177734375,402.16612596865383,396.6237864171102,398.3208248033987,24510200
2024-01-30,400.8026428222656,405.17763089877684,398.70344484156703,404.4027091337588,33477600
2024-01-31,390.00244140625,407.404352059521,389.6394980894709,399.20367116692984,47871100
2024-02-01,396.0842590332031,400.2238302394902,394.1419855506921,394.17141257606636,30657700
2024-02-02,403.3824768066406,404.7852149654356,395.86846668943514,396.11370188933375,28256700
2024-02-05,397.9185791015625,403.32357180404665,396.2902139876251,402.0875769731937,25352300
2024-02-06,397.7616882324219,400.1944322717671,395.23087405866585,398.1442695260025,18382600
