Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,Daily_Return
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,,
Date,,,,,,,,,
2021-10-14,291.1044616699219,291.6044488603404,286.37370077714104,287.70062258890977,27262900,281.7304229736328,284.1483056640625,69.6062545144327,0.021734145058467824
2021-10-15,292.5082092285156,292.7389973101157,288.96014691464524,290.71014559366176,25384800,281.93907318115237,284.44144348144533,71.52807284467589,0.004822143743662188
2021-10-18,295.46978759765625,296.3543824347761,291.04672538099135,291.89287998601975,22729300,282.56358795166017,284.79496398925784,75.3260239550263,0.010124770094322333
2021-10-19,296.3735656738281,297.40238451063647,295.40240717227346,296.48894503169953,17682100,283.2092559814453,285.18824890136716,76.4329636390812,0.003058783381949537
2021-10-20,295.5851745605469,297.787095667317,294.3351627369978,297.3159240470741,16537100,283.633772277832,285.602041015625,73.13069540624548,-0.0026601262885533883
2021-10-21,298.80633544921875,299.0563143524255,294.5755620879851,295.3544316768825,16918100,284.17223358154297,286.0704669189453,77.67738512594394,0.01089757256418844
2021-10-22,297.267822265625,299.1235756390308,295.960120910737,298.46011490450775,17449300,284.64386291503905,286.45322998046873,71.0514309017151,-0.005148864000091513
2021-10-25,296.2774658203125,297.4986033941539,294.67169118488476,297.4601338192577,17554500,285.3150161743164,286.75783569335937,66.81806373409086,-0.0033315292511799655
2021-10-26,298.1813049316406,300.3832260837612,296.7294084953105,299.03708430610516,28107300,286.59337463378904,287.0669287109375,70.69147561883726,0.0064258653828326295
2021-10-27,310.73895263671875,313.55624018654,303.8447410132644,303.8447410132644,52588700,288.47654113769534,287.6563494873047,84.47986279148238,0.04211413491518856
2021-10-28,311.8735046386719,312.37349166816404,308.9984985239614,311.854255182052,26297900,290.5164321899414,288.3028839111328,85.20544311462524,0.003651141874316366
2021-10-29,318.8639221191406,319.2293097590361,311.4408779594298,311.6620413582326,34766000,292.56065368652344,288.97307373046874,88.89602617038712,0.02241427173676591
2021-11-01,316.70037841796875,318.7388253494163,313.8157770598035,318.6138212622399,27073200,294.78467712402346,289.45403076171874,81.6245238421991,-0.00678516304633392
2021-11-02,320.3157958984375,320.6234937918966,317.3061900673543,317.60426323174084,26487100,296.9178436279297,290.0017199707031,84.12785403289186,0.011415892518124027
2021-11-03,321.1523132324219,322.0176878484429,317.9311688926411,321.05615397648955,21500100,298.8836975097656,290.60517822265626,84.68486625806932,0.0026115394391901248
2021-11-04,323.49853515625,323.59469443504923,316.8351108815185,320.0851008365663,23992200,300.8832092285156,291.2672912597656,86.2468396632429,0.007305636070975785
2021-11-05,323.13311767578125,325.75811609186775,321.556217155061,325.4888877422965,22570100,302.8644500732422,291.97824951171873,84.6945370913787,-0.001129580015848508
2021-11-08,324.0273132324219,324.6619291544204,321.57541342152103,324.32538640649415,20897000,304.92020721435546,292.6949761962891,85.43472659688254,0.00276726682511641
2021-11-09,323.0273742675781,325.69081300942594,321.6619830119795,324.1427279377186,21307400,306.9908737182617,293.31728210449216,80.4167148586674,-0.0030859712252914173
2021-11-10,318.075439453125,321.75813115179415,317.22931417120816,321.7004414585655,25500900,308.64903869628904,293.8734338378906,60.20932113540561,-0.015329768338305683
2021-11-11,319.6427307128906,320.9311827118845,317.7966019223306,318.50812767039145,16849800,310.0759521484375,294.4618933105469,63.55387387662706,0.0049274199305056054
2021-11-12,323.76776123046875,324.25815300827657,320.95047337818704,321.0754775053688,23831000,311.63892974853513,295.14592895507815,70.96526764687928,0.012905128511379482
2021-11-15,323.1427001953125,324.88307418193443,321.18116285112575,324.5561561818509,16723000,313.02257537841797,295.81765625,68.52877746168592,-0.001930584542391478
2021-11-16,326.4503479003906,327.5657306230466,322.6042127231009,322.7676570356734,20886800,314.5264144897461,296.5739971923828,73.98287449403293,0.010235873201155155
2021-11-17,326.6719970703125,329.6293143564149,325.59311335095464,326.49861134342495,19053400,316.08075561523435,297.3341949462891,74.32689350068192,0.0006789674795797396
2021-11-18,328.74310302734375,329.879811494884,324.7454416009235,325.76653017545846,22463500,317.5775939941406,298.19273864746094,77.53025134046372,0.006340016823007444
2021-11-19,330.5155334472656,332.4325070081749,329.63896245799737,330.0628138404935,21963400,319.23997955322267,299.11634704589846,79.99503907698573,0.005391536441677003
2021-11-22,327.3558654785156,336.8346949958714,327.0861445993955,331.9700474366429,31031100,320.7938995361328,299.9521453857422,65.26837807830252,-0.009559816858816794
2021-11-23,325.28485107421875,326.9898989068096,321.31608766747587,324.67797163532214,30427600,322.1490768432617,300.69267578125,57.29169262502548,-0.006326492428261665
2021-11-24,325.5063781738281,325.7472014512142,321.65320573565054,323.9362057016911,21661300,322.8874481201172,301.34090698242187,57.92632430815805,0.0006810249505251331
2021-11-26,317.57843017578125,325.52559745058403,316.07569544288083,322.07702143466366,24217200,323.17269439697264,301.82288940429686,35.898628041658085,-0.024355737796981525
2021-11-29,324.2733459472656,326.58524340078264,322.4527079617969,322.6453783318279,28563500,323.4431655883789,302.54165222167967,53.22882854015748,0.02108114133500405
2021-11-30,318.4550476074219,325.38112702645924,316.9137728395476,323.01143434180807,42885600,323.53089904785156,303.2511633300781,41.87607916912983,-0.017942573487954583
2021-12-01,317.9637451171875,326.8260526046821,317.2990999831267,322.82839247617034,33337600,323.4132965087891,303.94123413085936,41.02359034466485,-0.0015427687327476125
2021-12-02,317.3954162597656,321.2485884430419,315.76744866054173,318.1756812750894,30766000,323.22545166015624,304.54724548339846,39.93838522614677,-0.0017874014448169273
2021-12-03,311.1533203125,320.48763300351385,306.3561099885442,319.8036737217345,41779300,322.6081909179687,305.00956970214844,29.910999338714817,-0.019666622854303983
2021-12-06,314.2165832519531,315.43034198292435,307.512071408828,312.05881608344686,30032600,322.16236419677733,305.5371966552734,38.63507068319173,0.00984486662837658
2021-12-07,322.62615966796875,323.47383295914125,317.98307955857507,319.46655926353213,31021900,322.09230651855466,306.3326318359375,55.98815471034332,0.02676363013365357
2021-12-08,322.67431640625,323.18486061373886,318.657370926668,323.0018325584716,24761000,322.0746536254883,307.3338354492187,56.07023637343289,0.0001492648281553599
2021-12-09,320.87298583984375,324.1385346542755,319.9289478765384,322.13489763920364,22214200,322.2145309448242,308.28978271484374,51.89317306205986,-0.005582503703636443
2021-12-10,329.9664306640625,330.4095372641144,322.5009090494943,322.68393709248,38095700,322.7307159423828,309.46759765625,66.45110806048245,0.028339702079992257
2021-12-13,326.94171142578125,331.17058275210826,326.6334505414845,328.17472556559255,28899400,322.88941345214846,310.4468420410156,59.536309780271054,-0.009166748363444
2021-12-14,316.28759765625,322.35636076418,312.2128579722413,320.98847186636954,44438700,322.5466583251953,311.32819580078126,41.84096156987235,-0.03258719642430763
2021-12-15,322.365966796875,322.88615320009416,312.58854962938904,316.54766938298826,35381100,322.34243927001955,312.2224658203125,51.35808154337824,0.01921785484371452
2021-12-16,312.9739685058594,324.39864164478854,311.1629725069746,323.38716610207007,35034800,321.65753784179685,312.8452404785156,39.75860678076129,-0.029134583853057894
2021-12-17,311.914306640625,312.993219650069,305.6047483392989,309.101507137352,47750300,320.81609802246095,313.4133605957031,38.62298789330299,-0.0033857827546911468
2021-12-20,308.1670837402344,310.95098537340476,305.9129815266249,308.30192948085835,28326500,319.69867553710935,313.90653625488284,34.59153646986282,-0.012013629450822294
2021-12-21,315.2762145996094,315.7000659257097,308.06112911488344,311.42304210587787,24740600,319.0946929931641,314.5538171386719,46.75709822633736,0.023069079192661546
2021-12-22,320.9692687988281,321.3641930953662,313.7927235316347,316.2491091479911,24831500,318.87891387939453,315.3409216308594,54.56547757713733,0.01805735395056285
2021-12-23,322.4045715332031,324.04218156998655,320.5165252794348,320.5357805584728,19617800,318.7238235473633,316.09077026367186,56.42451247640748,0.00447177619136685
2021-12-27,329.8797302246094,329.90862784139654,323.11739392269027,323.1462915394775,19947000,319.33888854980466,316.8662756347656,65.02438075164878,0.023185647324595715
2021-12-28,328.7237854003906,331.18981349731865,327.827929831812,330.5540364945737,15661500,319.56141052246096,317.5905871582031,62.81250733556232,-0.003504140201132322
2021-12-29,329.3981018066406,331.6618171734092,327.2114075590468,328.771937746174,15042000,320.1085632324219,318.2691534423828,63.64489188965995,0.0020513161389543733
2021-12-30,326.8646240234375,330.5347684082041,326.38297747008363,329.3595496421258,15994500,320.55360717773436,318.878974609375,58.015370588439026,-0.0076912337056826985
2021-12-31,323.9747314453125,326.90312120375734,323.5219825277928,326.08434561446063,18000800,320.88257293701173,319.4467657470703,51.96563169633243,-0.00884125220573817
2022-01-03,322.4623718261719,325.59307446526094,317.67480384527,323.0403535774783,28865100,321.4480255126953,319.91988647460937,48.887330151985836,-0.004668140667618448
2022-01-04,316.9330139160156,322.8957994595312,314.1490832585769,322.53935638433114,32674300,321.58384704589844,320.31319030761716,39.113061058381405,-0.017147296532126655
2022-01-05,304.76666259765625,314.1009746877151,304.3813512536725,313.89866197929246,40054300,320.6908721923828,320.48297424316405,25.943926522804006,-0.038387768973740743
2022-01-06,302.3584289550781,307.0015085378214,300.05614444176234,301.6552144415301,39646100,319.6750778198242,320.5665167236328,24.091323926549933,-0.007901893278128624
2022-01-07,302.51251220703125,304.8822045227702,298.70749347220806,302.6184603158767,32720000,318.7570541381836,320.40198791503906,24.48939373808348,0.0005096046188810543
2022-01-10,302.7341003417969,303.16759397911807,293.50576573261736,298.1295606763108,44289500,317.3954376220703,320.21919982910157,25.140800076710676,0.0007324924617133632
2022-01-11,303.4180603027344,304.98820330544083,298.5149021278563,301.87678551872176,29386800,316.219255065918,319.91028259277346,27.37220788604884,0.0022592762432949165
2022-01-12,306.5873107910156,311.5386518627093,305.4409895513784,307.9359447652065,34372200,315.73424072265624,319.70802124023436,37.35583171363925,0.010445160993775904
2022-01-13,293.6116943359375,309.10146222236773,292.8410716956861,308.7065085650938,45366000,314.29652709960936,319.1739392089844,22.648289256341457,-0.042322744609358365
2022-01-14,298.81353759765625,299.4107746285059,292.6002852144012,293.0819317744249,39846400,313.58850555419923,318.72716369628904,34.56529197838739,0.017716744128614348
2022-01-18,291.5406494140625,298.42818916600646,290.66404916965183,292.90853854423693,42333200,312.56982269287107,318.0880059814453,27.684589760915884,-0.024339219173485027
2022-01-19,292.1957092285156,302.3873676008085,291.58885921501854,295.0470782257124,45933900,311.77125396728513,317.4692578125,29.150314485995338,0.0022468901532930463
2022-01-20,290.5292053222656,300.21028923440434,290.0860987267936,297.72500596711825,35380700,310.53390350341795,316.7992956542969,27.513353344165594,-0.005703382539908208
2022-01-21,285.1636657714844,292.94706137271686,284.7590697196657,291.5792015826187,57984400,308.7436233520508,316.042021484375,22.76432398021808,-0.018468158975031734
2022-01-24,285.49127197265625,286.20409971075276,265.9171422258475,281.4743547923121,85731500,306.89795837402346,315.3903381347656,23.692256849229352,0.0011488357055782217
2022-01-25,277.9003601074219,284.1617639753021,274.7022500122877,280.81913642686214,72848600,304.2989898681641,314.55549072265626,17.932248661255855,-0.02658894547908075
2022-01-26,285.8187255859375,297.1759609807795,282.27381356056463,296.68467202710303,90428900,302.1537368774414,313.7965100097656,36.510607299053845,0.028493541625691954
2022-01-27,288.8337707519531,296.01992832954136,286.9938775868818,291.5502640782282,53481300,300.12552032470705,313.11033142089843,42.25393250936624,0.010548802076682406
2022-01-28,296.9447326660156,297.1566583183815,283.64165765387617,289.2094904507192,49743700,298.62952575683596,312.5202191162109,54.91387181419748,0.028081764445155866
2022-01-31,299.56488037109375,300.9134847485598,295.1240841669652,297.60939667442534,46444500,297.409033203125,311.97807678222654,58.31983506207962,0.00882368810368872
2022-02-01,297.42633056640625,299.22768361826155,293.92957257286747,299.0157580005511,40950400,296.15723114013673,311.3517413330078,54.446305015646736,-0.007138853533292355
2022-02-02,301.95379638671875,303.55286619292593,297.54192766153886,298.2643973656909,36636000,295.40827026367185,310.7805065917969,60.8054665792372,0.015222141939116751
2022-02-03,290.1920166015625,299.80569133626227,288.9493603987936,298.12954152402045,43730000,294.6795379638672,310.0372296142578,42.86758835406527,-0.0389522500657441
2022-02-04,294.7098693847656,297.4648733158477,288.95900886982764,289.1901897878569,35096500,294.29710998535154,309.42572998046876,49.47379377986763,0.015568494392477428
2022-02-07,289.903076171875,296.5401504808717,288.89160075762936,294.931467433284,28533300,293.66663818359376,308.7136639404297,43.323891089418844,-0.016310255312878552
2022-02-08,293.38055419921875,294.34384733210226,288.9397869673649,290.1920562811641,32421200,293.19896087646487,308.2297064208984,48.652003673839054,0.011995312617110843
2022-02-09,299.7864990234375,300.48007137385594,296.10674096728,298.4956895318713,31284700,293.0173828125,307.7399694824219,57.20360194812525,0.021834933271919654
2022-02-10,291.28057861328125,297.77316484125447,289.66225322547234,292.8796487217257,45386200,292.2520462036133,307.19648010253906,45.574808219167444,-0.028373260429887637
2022-02-11,284.2100524902344,293.1205151712114,283.420144959361,292.06088670264677,39175600,291.78196411132814,306.52140625,38.13855960210194,-0.024273935999124974
2022-02-14,284.17144775390625,285.866852917156,280.65543402557785,282.9865867276755,36359500,291.04985961914065,305.8569268798828,38.0993958848076,-0.00013583170612674333
